Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
Evolution Test)	false	16	26	388.26	448.00858	423.62027	0.0	ArialMT
beta-cyfluthrin	false	16	27	34.74	96.84623	402.9203	0.0	Arial-BoldMT
Toxicity/effect	false	16	28	34.74	94.85758	392.3003	0.0	Arial-BoldMT
Endpoint	false	16	28	136.5	175.48795	392.3003	41.642418	Arial-BoldMT
Time	false	16	28	190.08	211.02065	392.3003	14.592056	Arial-BoldMT
Value	false	16	28	227.58	251.4615	392.3003	16.559357	Arial-BoldMT
Unit	false	16	28	265.08	282.5396	392.3003	13.6184845	Arial-BoldMT
Organism	false	16	28	307.92	349.72876	392.3003	25.380402	Arial-BoldMT
Test method	false	16	28	388.26	441.5509	392.3003	38.53125	Arial-BoldMT
Notes	false	16	28	463.32	488.1591	392.3003	21.769104	Arial-BoldMT
Toxicity to fish:	false	16	29	34.74	93.83998	381.6203	0.0	ArialMT
LC50	false	16	29	136.5	157.8563	381.6203	42.66002	ArialMT
96h	false	16	29	190.08	205.01802	381.6203	32.22371	ArialMT
0,0000	false	16	29	227.58	254.8771	381.6203	22.561981	ArialMT
mg/l	false	16	29	265.08	282.00934	381.6203	10.202881	ArialMT
Oncorhynchus	false	16	29	307.92	367.96313	381.6203	25.910675	ArialMT
68	false	16	30	227.58	237.47926	371.30032	0.0	ArialMT
mykiss	false	16	30	307.92	335.11594	371.30032	70.44075	ArialMT
Toxicity to fish:	false	16	31	34.74	93.83998	360.9203	0.0	ArialMT
LC50	false	16	31	136.5	157.8563	360.9203	42.66002	ArialMT
96h	false	16	31	190.08	205.01802	360.9203	32.22371	ArialMT
0,0002	false	16	31	227.58	254.8771	360.9203	22.561981	ArialMT
mg/l	false	16	31	265.08	282.00934	360.9203	10.202881	ArialMT
Lepomis	false	16	31	307.92	344.1023	360.9203	25.910675	ArialMT
8	false	16	32	227.58	232.56053	350.6003	0.0	ArialMT
macrochirus	false	16	32	307.92	356.6146	350.6003	75.35948	ArialMT
Toxicity to fish:	false	16	33	34.74	93.83998	340.2203	0.0	ArialMT
LC50	false	16	33	136.5	157.8563	340.2203	42.66002	ArialMT
96h	false	16	33	190.08	205.01802	340.2203	32.22371	ArialMT
0,0003	false	16	33	227.58	254.8771	340.2203	22.561981	ArialMT
mg/l	false	16	33	265.08	282.00934	340.2203	10.202881	ArialMT
Leuciscus idus	false	16	33	307.92	366.50574	340.2203	25.910675	ArialMT
3	false	16	34	227.58	232.56053	329.90033	0.0	ArialMT
Toxicity to daphnia:	false	16	35	34.74	111.63288	319.5804	0.0	ArialMT
EC50	false	16	35	136.5	158.87747	319.5804	24.867119	ArialMT
48h	false	16	35	190.08	205.01802	319.5804	31.20253	ArialMT
0,0002	false	16	35	227.58	254.8771	319.5804	22.561981	ArialMT
mg/l	false	16	35	265.08	282.00934	319.5804	10.202881	ArialMT
Daphnia magna	false	16	35	307.92	370.98743	319.5804	25.910675	ArialMT
9	false	16	36	227.58	232.56053	309.20032	0.0	ArialMT
Toxicity to algae:	false	16	37	34.74	101.72734	298.8803	0.0	ArialMT
IC50	false	16	37	136.5	155.40004	298.8803	34.77266	ArialMT
96h	false	16	37	190.08	205.01802	298.8803	34.679962	ArialMT
>0,01	false	16	37	227.58	250.21902	298.8803	22.561981	ArialMT
mg/l	false	16	37	265.08	282.00934	298.8803	14.860962	ArialMT
Scenedesmus	false	16	37	307.92	367.03433	298.8803	25.910675	ArialMT
subspicatus	false	16	38	307.92	355.12402	288.5002	0.0	ArialMT
Persistence and	false	16	39	34.74	101.32333	278.1804	0.0	ArialMT
Readily biodegradable	false	16	39	463.32	551.979	278.1804	361.99667	ArialMT
degradability:	false	16	40	34.74	87.67972	267.8003	0.0	ArialMT
Bioaccumulative	false	16	41	34.74	102.280014	257.4803	0.0	ArialMT
BCF	false	16	41	136.5	154.39142	257.4803	34.219986	ArialMT
506	false	16	41	227.58	242.45801	257.4803	73.18858	ArialMT
potential:	false	16	42	34.74	70.9349	247.1603	0.0	ArialMT
Bioaccumulative	false	16	43	34.74	102.280014	236.7803	0.0	ArialMT
Log Pow	false	16	43	136.5	171.30013	236.7803	34.219986	ArialMT
6,18	false	16	43	227.58	244.97963	236.7803	56.279877	ArialMT
potential:	false	16	44	34.74	70.9349	226.46031	0.0	ArialMT
SECTION 13:	false	16	45	190.14	251.59973	195.4403	0.0	Arial-BoldMT
Disposal considerations	false	16	45	257.7457	405.24905	195.4403	0.0	Arial-BoldMT
13.1 Waste treatment methods	false	16	46	34.74	197.15318	167.3603	0.0	Arial-BoldMT
For the substance / mixture / residual amounts	false	16	47	34.74	284.03668	154.2203	0.0	Arial-BoldMT
EC disposal code no.:	false	16	48	34.74	121.67457	143.3004	0.0	ArialMT
The  waste codes are recommendations based on the scheduled use of this product.	false	16	49	34.74	369.28418	132.98041	0.0	ArialMT
Owing to the user's specific conditions for use and disposal, other waste codes may be	false	16	50	34.74	377.68845	122.66042	0.0	ArialMT
Page  17 of 22	true	17	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	17	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	17	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	17	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	17	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	17	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	17	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	17	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	17	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	17	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	17	7	34.74	65.96778	630.5001	0.0	ArialMT
allocated under certain circumstances. (2001/118/EC, 2001/119/EC, 2001/573/EC)	false	17	8	34.74	362.2818	609.8003	0.0	ArialMT
02 01 08 agrochemical waste containing dangerous substances	false	17	9	34.740005	286.44876	599.4803	0.0	ArialMT
07 04 99 wastes not otherwise specified	false	17	10	34.740013	192.93929	589.1603	0.0	ArialMT
20 01 19 pesticides	false	17	11	34.740013	111.69112	578.7802	0.0	ArialMT
Recommendation:	false	17	12	34.740013	107.25159	568.4602	0.0	ArialMT
Pay attention to local and national official regulations	false	17	13	34.740013	242.86641	558.08014	0.0	ArialMT
E.g. suitable incineration plant.	false	17	14	34.740013	156.4962	547.76013	0.0	ArialMT
For contaminated packing material	false	17	15	34.74	220.97682	535.1003	0.0	Arial-BoldMT
Pay attention to local and national official regulations	false	17	16	34.74	242.86641	524.2404	0.0	ArialMT
Empty container completely.	false	17	17	34.74	146.89879	513.9204	0.0	ArialMT
Dispose of packaging that cannot be cleaned in the same manner as the substance.	false	17	18	34.74	367.42905	503.5403	0.0	ArialMT
SECTION 14:	false	17	19	196.74	257.9071	482.9003	0.0	Arial-BoldMT
Transport information	false	17	19	264.0238	398.59143	482.9003	0.0	Arial-BoldMT
General statements	false	17	20	34.74	139.10172	455.4803	0.0	Arial-BoldMT
UN number:	false	17	21	34.74	82.88012	444.6203	0.0	ArialMT
1993	false	17	21	302.6911	322.54605	444.6203	219.81097	ArialMT
Transport by road/by rail (ADR/RID)	false	17	22	34.74	224.22702	431.9603	0.0	Arial-BoldMT
UN proper shipping name:	false	17	23	34.74	138.95865	421.1003	0.0	ArialMT
UN 1993   FLAMMABLE LIQUID, N.O.S. (HYDROCARBONS, C10, AROMATICS) (SPECIAL PROVISION 640E)	false	17	24	34.74	482.9655	410.7803	0.0	ArialMT
Transport hazard class(es):	false	17	25	34.74	143.66327	400.4002	0.0	ArialMT
3	false	17	25	302.6938	307.67432	400.4002	159.03052	ArialMT
Packing group:	false	17	26	34.74	94.378334	390.08023	0.0	ArialMT
III	false	17	26	302.78873	310.25592	390.08023	208.4104	ArialMT
Classification code:	false	17	27	34.74	111.719765	379.70013	0.0	ArialMT
F1	false	17	27	302.73053	313.23267	379.70013	191.01077	ArialMT
LQ (ADR 2013):	false	17	28	34.74	98.820526	369.38016	0.0	ArialMT
5 L	false	17	28	302.6714	315.16034	369.38016	203.85086	ArialMT
LQ (ADR 2009):	false	17	29	34.74	98.85188	359.00006	0.0	ArialMT
7	false	17	29	302.70276	307.6833	359.00006	203.85088	ArialMT
Environmental hazards:	false	17	30	34.74	128.6894	348.68008	0.0	ArialMT
environmentally hazardous	false	17	30	302.7807	409.40094	348.68008	174.0913	ArialMT
Tunnel restriction code:	false	17	31	34.74	127.73092	338.3601	0.0	ArialMT
D/E	false	17	31	302.72156	317.66678	338.3601	174.99063	ArialMT
Transport by sea (IMDG-code)	false	17	32	34.74	195.15587	325.7003	0.0	Arial-BoldMT
UN proper shipping name:	false	17	33	34.74	138.95865	314.8403	0.0	ArialMT
FLAMMABLE LIQUID, N.O.S. (HYDROCARBONS, C10, AROMATICS,BETA-CYFLUTHRIN)	false	17	34	34.74	403.81125	304.4604	0.0	ArialMT
Transport hazard class(es):	false	17	35	34.74	143.66327	294.1404	0.0	ArialMT
3	false	17	35	302.6938	307.67432	294.1404	159.03052	ArialMT
Packing group:	false	17	36	34.74	94.378334	283.82043	0.0	ArialMT
III	false	17	36	302.78873	310.25592	283.82043	208.4104	ArialMT
EmS:	false	17	37	34.74	56.609577	273.44034	0.0	ArialMT
F-E, S-E	false	17	37	302.70004	337.11942	273.44034	246.09047	ArialMT
Marine Pollutant:	false	17	38	34.74	101.83749	263.12036	0.0	ArialMT
Yes	false	17	38	302.7484	318.12628	263.12036	200.91092	ArialMT
Environmental hazards:	false	17	39	34.74	128.6894	252.74028	0.0	ArialMT
environmentally hazardous	false	17	39	302.7807	409.40094	252.74028	174.0913	ArialMT
Transport by air (IATA)	false	17	40	34.74	156.9414	240.1404	0.0	Arial-BoldMT
UN proper shipping name:	false	17	41	34.74	138.95865	229.2803	0.0	ArialMT
Flammable liquid, n.o.s. (HYDROCARBONS, C10, AROMATICS)	false	17	42	34.74	294.00122	218.9003	0.0	ArialMT
Transport hazard class(es):	false	17	43	34.739998	143.66327	208.5803	0.0	ArialMT
3	false	17	43	302.6938	307.67432	208.5803	159.03052	ArialMT
Packing group:	false	17	44	34.739998	94.37833	198.20023	0.0	ArialMT
III	false	17	44	302.78873	310.25592	198.20023	208.4104	ArialMT
Environmental hazards:	false	17	45	34.739998	128.6079	187.88023	0.0	ArialMT
Not applicable	false	17	45	302.69916	359.36966	187.88023	174.09126	ArialMT
Special precautions for user	false	17	46	34.74	186.01598	175.2203	0.0	Arial-BoldMT
Persons employed in transporting dangerous goods must be trained.	false	17	47	34.74	305.98758	164.3604	0.0	ArialMT
All persons involved in transporting must observe safety regulations.	false	17	48	34.74	304.4916	154.0404	0.0	ArialMT
Precautions must be taken to prevent damage.	false	17	49	34.740005	220.21935	143.66032	0.0	ArialMT
Transport in bulk according to Annex II of MARPOL 73/78 and the IBC Code	false	17	50	34.74	437.68256	131.0603	0.0	Arial-BoldMT
Freighted as packaged goods rather than in bulk, therefore not applicable.	false	17	51	34.74	327.5498	120.2003	0.0	ArialMT
Page  18 of 22	true	18	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	18	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	18	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	18	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	18	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	18	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	18	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	18	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	18	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	18	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	18	7	34.74	65.96778	630.5001	0.0	ArialMT
Minimum amount regulations have not been taken into account.	false	18	8	34.74	286.34665	609.8003	0.0	ArialMT
Danger code and packing code on request.	false	18	9	34.74	205.65399	599.4803	0.0	ArialMT
Comply with special provisions.	false	18	10	34.74	158.66582	589.1603	0.0	ArialMT
SECTION 15:	false	18	11	193.5	254.79628	568.5203	0.0	Arial-BoldMT
Regulatory information	false	18	11	260.9259	401.90735	568.5203	0.0	Arial-BoldMT
15.1 Safety, health and environmental regulations/legislation specific for the substance or mixture	false	18	12	34.74	558.35034	540.3803	0.0	Arial-BoldMT
For classification and labelling see Section 2.	false	18	13	34.74	213.12477	529.5203	0.0	ArialMT
Observe restrictions:	false	18	14	34.74	116.77285	519.14026	0.0	ArialMT
Yes	false	18	14	302.68393	318.08148	519.14026	185.91107	ArialMT
Comply with trade association/occupational health regulations.	false	18	15	34.74	281.39395	508.82028	0.0	ArialMT
Observe youth employment law (German regulation).	false	18	16	34.74	244.67232	498.5003	0.0	ArialMT
Observe law on protection of expectant mothers (German regulation).	false	18	17	34.74	309.53214	488.1202	0.0	ArialMT
VOC (1999/13/EC):	false	18	18	34.740005	112.25631	477.80023	0.0	ArialMT
88,2 - 90% w/w	false	18	18	302.66687	363.75983	477.80023	190.41055	ArialMT
15.2 Chemical safety assessment	false	18	19	34.74	212.8441	465.1403	0.0	Arial-BoldMT
A chemical safety assessment is not provided for mixtures.	false	18	20	34.74	267.37408	454.2803	0.0	ArialMT
SECTION 16:	false	18	21	208.68	270.08145	433.6403	0.0	Arial-BoldMT
Other information	false	18	21	276.2216	386.7442	433.6403	0.0	Arial-BoldMT
These details refer to the product as it is delivered.	false	18	22	34.74	235.25235	408.5003	0.0	ArialMT
Revised sections:	false	18	23	34.74	104.80164	398.1202	0.0	ArialMT
2, 3	false	18	23	302.7126	317.69894	398.1202	197.91095	ArialMT
Classification and processes used to derive the classification of the mixture in accordance with	false	18	24	34.74	548.91736	377.4803	0.0	Arial-BoldMT
the ordinance (EG) 1272/2008 (CLP):	false	18	25	34.73999	228.53482	364.34027	0.0	Arial-BoldMT
Classification in accordance with regulation	false	18	26	34.74	273.10037	338.0004	0.0	Arial-BoldMT
Evaluation method used	false	18	26	302.7	432.68182	338.0004	29.59964	Arial-BoldMT
(EC) No. 1272/2008 (CLP)	false	18	27	34.739998	168.44121	324.86038	0.0	Arial-BoldMT
Flam. Liq. 3, H226	false	18	28	34.74	126.60156	311.7203	0.0	ArialMT
Classification based on test data.	false	18	28	302.7	467.8637	311.7203	176.09845	ArialMT
Acute Tox. 4, H332	false	18	29	34.74	130.82516	298.8203	0.0	ArialMT
Classification based on test data.	false	18	29	302.7	467.8637	298.8203	171.87485	ArialMT
Acute Tox. 4, H302	false	18	30	34.74	130.82516	285.8604	0.0	ArialMT
Classification based on test data.	false	18	30	302.7	467.8637	285.8604	171.87485	ArialMT
Eye Irrit. 2, H319	false	18	31	34.74	119.06263	272.9603	0.0	ArialMT
Classification based on test data.	false	18	31	302.7	467.8637	272.9603	183.63739	ArialMT
Skin Sens. 1, H317	false	18	32	34.74	130.93968	260.0604	0.0	ArialMT
Classification based on test data.	false	18	32	302.7	467.8637	260.0604	171.76033	ArialMT
Asp. Tox. 1, H304	false	18	33	34.74	124.6357	247.1003	0.0	ArialMT
Classification according to calculation procedure.	false	18	33	302.7	546.79156	247.1003	178.06432	ArialMT
STOT SE 3, H336	false	18	34	34.74	125.18472	234.2003	0.0	ArialMT
Classification according to calculation procedure.	false	18	34	302.7	546.79156	234.2003	177.51529	ArialMT
Aquatic Acute 1, H400	false	18	35	34.74	146.59349	221.3003	0.0	ArialMT
Classification according to calculation procedure.	false	18	35	302.7	546.79156	221.3003	156.10652	ArialMT
Aquatic Chronic 1, H410	false	18	36	34.74	156.65514	208.4003	0.0	ArialMT
Classification according to calculation procedure.	false	18	36	302.7	546.79156	208.4003	146.04488	ArialMT
The following phrases represent the posted R phrases / H phrases, Hazard Class and Risk Category Code (GHS/CLP) of the	false	18	37	34.74	531.35077	184.5203	0.0	ArialMT
product and the constituents (specified in Section 2 and 3).	false	18	38	34.740005	267.43768	174.2003	0.0	ArialMT
20 Harmful by inhalation.	false	18	39	34.740005	133.46483	163.82022	0.0	ArialMT
20/22 Harmful by inhalation and if swallowed.	false	18	40	34.740005	213.55293	153.50023	0.0	ArialMT
26/28 Very toxic by inhalation and if swallowed.	false	18	41	34.740005	221.46713	143.12015	0.0	ArialMT
36/37/38 Irritating to eyes, respiratory system and skin.	false	18	42	34.740005	251.74895	132.80016	0.0	ArialMT
38 Irritating to skin.	false	18	43	34.740005	110.34384	122.48017	0.0	ArialMT
Page  19 of 22	true	19	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	19	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	19	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	19	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	19	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	19	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	19	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	19	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	19	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	19	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	19	7	34.74	65.96778	630.5001	0.0	ArialMT
41 Risk of serious damage to eyes.	false	19	8	34.74	174.39836	609.8003	0.0	ArialMT
43 May cause sensitization by skin contact.	false	19	9	34.74	206.04266	599.4803	0.0	ArialMT
50 Very toxic to aquatic organisms.	false	19	10	34.74	173.90657	589.1603	0.0	ArialMT
50/53 Very toxic to aquatic organisms, may cause long-term adverse effects in the aquatic environment.	false	19	11	34.74	445.24542	578.7802	0.0	ArialMT
51 Toxic to aquatic organisms.	false	19	12	34.740005	156.08864	568.4602	0.0	ArialMT
52 Harmful to aquatic organisms.	false	19	13	34.740005	165.90729	558.08014	0.0	ArialMT
53 May cause long-term adverse effects in the aquatic environment.	false	19	14	34.740005	303.6173	547.76013	0.0	ArialMT
65 Harmful:	false	19	15	34.740005	77.035515	537.38007	0.0	ArialMT
may cause lung damage if swallowed.	false	19	15	81.26507	233.52888	537.38007	0.0	ArialMT
66 Repeated exposure may cause skin dryness or cracking.	false	19	16	34.740005	271.6236	527.06006	0.0	ArialMT
67 Vapours may cause drowsiness and dizziness.	false	19	17	34.740005	232.29446	516.74005	0.0	ArialMT
H300 Fatal if swallowed.	false	19	18	34.740005	131.25671	506.35995	0.0	ArialMT
H304 May be fatal if swallowed and enters airways.	false	19	19	34.740005	237.2822	496.03998	0.0	ArialMT
H315 Causes skin irritation.	false	19	20	34.740005	144.02965	485.65988	0.0	ArialMT
H318 Causes serious eye damage.	false	19	21	34.740005	174.24786	475.3399	0.0	ArialMT
H319 Causes serious eye irritation.	false	19	22	34.740005	173.77136	464.9598	0.0	ArialMT
H330 Fatal if inhaled.	false	19	23	34.740005	119.20937	454.63983	0.0	ArialMT
H332 Harmful if inhaled.	false	19	24	34.740005	130.62611	444.31985	0.0	ArialMT
H335 May cause respiratory irritation.	false	19	25	34.740005	183.13045	433.93976	0.0	ArialMT
H336 May cause drowsiness or dizziness.	false	19	26	34.740005	200.95921	423.61978	0.0	ArialMT
H400 Very toxic to aquatic life.	false	19	27	34.740005	155.41234	413.2397	0.0	ArialMT
H410 Very toxic to aquatic life with long lasting effects.	false	19	28	34.740005	250.2593	402.9197	0.0	ArialMT
H411 Toxic to aquatic life with long lasting effects.	false	19	29	34.740005	232.50049	392.59973	0.0	ArialMT
H412 Harmful to aquatic life with long lasting effects.	false	19	30	34.740005	242.40065	382.21964	0.0	ArialMT
Flam. Liq. — Flammable liquid	false	19	31	34.740005	155.59149	361.51956	0.0	ArialMT
Acute Tox. — Acute toxicity - inhalation	false	19	32	34.740005	190.30743	351.1996	0.0	ArialMT
Acute Tox. — Acute toxicity - oral	false	19	33	34.740005	166.9732	340.8195	0.0	ArialMT
Eye Irrit. — Eye irritation	false	19	34	34.740005	131.58997	330.4995	0.0	ArialMT
Skin Sens. — Skin sensitization	false	19	35	34.740005	160.6123	320.17953	0.0	ArialMT
Asp. Tox. — Aspiration hazard	false	19	36	34.740005	156.11728	309.79944	0.0	ArialMT
STOT SE — Specific target organ toxicity - single exposure - narcotic effects	false	19	37	34.740005	337.7349	299.47946	0.0	ArialMT
Aquatic Chronic — Hazardous to the aquatic environment - chronic	false	19	38	34.740005	299.75653	289.09937	0.0	ArialMT
Aquatic Acute — Hazardous to the aquatic environment - acute	false	19	39	34.740005	284.92136	278.7794	0.0	ArialMT
Skin Irrit. — Skin irritation	false	19	40	34.740013	135.82161	268.3993	0.0	ArialMT
STOT SE — Specific target organ toxicity - single exposure - respiratory tract irritation	false	19	41	34.740013	373.9567	258.0793	0.0	ArialMT
Eye Dam. — Serious eye damage	false	19	42	34.740013	169.74391	247.75932	0.0	ArialMT
Any abbreviations and acronyms used in this document:	false	19	43	136.8	458.5098	227.1203	0.0	Arial-BoldMT
AC	false	19	44	34.74	47.183285	188.6003	0.0	ArialMT
Article Categories	false	19	44	64.114426	134.65259	188.6003	16.93114	ArialMT
acc., acc. to	false	19	45	34.74	82.52987	178.22021	0.0	ArialMT
according, according to	false	19	45	99.92771	192.42598	178.22021	17.397842	ArialMT
ACGIHAmerican Conference of Governmental Industrial Hygienists	false	19	46	34.74	301.58755	167.90022	0.0	ArialMT
ADR	false	19	47	34.740005	53.65709	157.58023	0.0	ArialMT
Accord européen relatif au transport international des marchandises Dangereuses par Route (= European Agreement	false	19	47	64.108154	531.10175	157.58023	10.451065	ArialMT
concerning the International Carriage of Dangerous Goods by Road)	false	19	48	34.74002	305.38553	147.20015	0.0	ArialMT
AOEL	false	19	49	34.74002	58.67705	136.88016	0.0	ArialMT
Acceptable Operator Exposure Level	false	19	49	64.13504	210.10336	136.88016	5.4579887	ArialMT
AOX	false	19	50	34.74002	53.707264	126.50008	0.0	ArialMT
Adsorbable organic halogen compounds	false	19	50	64.11264	223.98341	126.50008	10.405376	ArialMT
Page  20 of 22	true	20	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	20	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	20	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	20	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	20	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	20	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	20	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	20	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	20	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	20	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	20	7	34.74	65.96778	630.5001	0.0	ArialMT
approx.	false	20	8	34.74	64.47093	609.8003	0.0	ArialMT
approximately	false	20	8	99.96174	155.4777	609.8003	35.490807	ArialMT
Art.,  Art. no.	false	20	9	34.74	85.07746	599.4803	0.0	ArialMT
Article number	false	20	9	99.9286	157.62218	599.4803	14.851135	ArialMT
ATE	false	20	10	34.74	52.236378	589.1603	0.0	ArialMT
Acute Toxicity Estimate according to Regulation (EC) 1272/2008 (CLP)	false	20	10	64.081276	344.9523	589.1603	11.844898	ArialMT
BAM	false	20	11	34.74	54.158722	578.7802	0.0	ArialMT
Bundesanstalt für Materialforschung und -prüfung (Federal Institute for Materials Research and Testing, Germany)	false	20	11	64.096504	516.55505	578.7802	9.937782	ArialMT
BAuA	false	20	12	34.73999	57.581486	568.4602	0.0	ArialMT
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin (= Federal Institute for Occupational Health and Safety, Germany)	false	20	12	64.08664	531.6827	568.4602	6.5051537	ArialMT
BCF	false	20	13	34.73999	52.655594	558.08014	0.0	ArialMT
Bioconcentration factor	false	20	13	64.10366	155.54755	558.08014	11.448067	ArialMT
BGV	false	20	14	34.73999	53.70813	547.76013	0.0	ArialMT
Berufsgenossenschaftliche Vorschrift (=  Accident Prevention Regulation)	false	20	14	64.11351	354.77905	547.76013	10.40538	ArialMT
BHT	false	20	15	34.739998	52.65381	537.38007	0.0	ArialMT
Butylhydroxytoluol (= 2,6-Di-t-butyl-4-methyl-phenol)	false	20	15	64.101875	270.4565	537.38007	11.448067	ArialMT
BMGV	false	20	16	34.739998	61.12609	527.06006	0.0	ArialMT
Biological monitoring guidance value (EH40, UK)	false	20	16	64.09112	257.3441	527.06006	2.9650269	ArialMT
BOD	false	20	17	34.739998	54.19634	516.74005	0.0	ArialMT
Biochemical oxygen demand	false	20	17	64.10725	178.20638	516.74005	9.910908	ArialMT
BSEF	false	20	18	34.739998	58.143143	506.35995	0.0	ArialMT
Bromine Science and Environmental Forum	false	20	18	64.13143	237.10034	506.35995	5.988289	ArialMT
bw	false	20	19	34.739998	46.11372	496.03998	0.0	ArialMT
body weight	false	20	19	64.064255	111.437584	496.03998	17.950535	ArialMT
CAS	false	20	20	34.739998	53.15634	485.65988	0.0	ArialMT
Chemical Abstracts Service	false	20	20	64.101875	173.49988	485.65988	10.945534	ArialMT
CEC	false	20	21	34.739998	53.62573	475.3399	0.0	ArialMT
Coordinating European Council for the Development of Performance Tests for Fuels, Lubricants and Other Fluids	false	20	21	64.07679	511.66696	475.3399	10.451061	ArialMT
CESIOComité Européen des Agents de Surface et de leurs Intermédiaires Organiques	false	20	22	34.740005	378.7992	464.9598	0.0	ArialMT
CIPACCollaborative International Pesticides Analytical Council	false	20	23	34.740005	284.09473	454.63983	0.0	ArialMT
CLP	false	20	24	34.740005	52.111866	444.31985	0.0	ArialMT
Classification, Labelling and Packaging (REGULATION (EC) No 1272/2008 on classification, labelling and packaging of	false	20	24	64.0768	538.789	444.31985	11.9649315	ArialMT
substances and mixtures)	false	20	25	34.73999	136.5839	433.93976	0.0	ArialMT
CMR	false	20	26	34.73999	55.12526	423.61978	0.0	ArialMT
carcinogenic, mutagenic, reproductive toxic	false	20	26	64.0759	235.46625	423.61978	8.950638	ArialMT
COD	false	20	27	34.73999	54.646908	413.2397	0.0	ArialMT
Chemical oxygen demand	false	20	27	64.077675	167.20525	413.2397	9.430767	ArialMT
CTFA	false	20	28	34.73999	58.19151	402.9197	0.0	ArialMT
Cosmetic, Toiletry, and Fragrance Association	false	20	28	64.09649	247.098	402.9197	5.9049797	ArialMT
DMEL	false	20	29	34.73999	59.605946	392.59973	0.0	ArialMT
Derived Minimum Effect Level	false	20	29	64.10365	182.87967	392.59973	4.4977074	ArialMT
DNEL	false	20	30	34.73999	58.556995	382.21964	0.0	ArialMT
Derived No Effect Level	false	20	30	64.075	158.1382	382.21964	5.5180016	ArialMT
DOC	false	20	31	34.73999	54.646908	371.89966	0.0	ArialMT
Dissolved organic carbon	false	20	31	64.077675	164.44714	371.89966	9.430767	ArialMT
DT50	false	20	32	34.73999	56.639122	361.51956	0.0	ArialMT
Dwell Time - 50% reduction of start concentration	false	20	32	64.07678	259.44644	361.51956	7.43766	ArialMT
DVS	false	20	33	34.73999	53.13304	351.1996	0.0	ArialMT
Deutscher Verband für Schweißen und verwandte Verfahren e.V. (= German Association for Welding and Allied Processes)	false	20	33	64.078575	552.35297	351.1996	10.945534	ArialMT
dw	false	20	34	34.73999	46.12625	340.8195	0.0	ArialMT
dry weight	false	20	34	64.07678	104.536476	340.8195	17.950531	ArialMT
